ID	TitleSlug	Title	Contest	Question	Rating
1308	smallest-string-with-swaps	交换字符串中的元素	weekly-contest-155	T3	1883.14402
1309	sort-items-by-groups-respecting-dependencies	项目管理	weekly-contest-155	T4	2594.6538
1319	unique-number-of-occurrences	独一无二的出现次数	weekly-contest-156	T1	1189.22406
1321	get-equal-substrings-within-budget	尽可能使字符串相等	weekly-contest-156	T2	1510.625
1320	remove-all-adjacent-duplicates-in-string-ii	删除字符串中的所有相邻重复项 II	weekly-contest-156	T3	1559.42426
1322	minimum-moves-to-reach-target-with-rotations	穿过迷宫的最少移动次数	weekly-contest-156	T4	2154.42545
1149	intersection-of-three-sorted-arrays	三个有序数组的交集	biweekly-contest-10	T1	1044.79901
1150	two-sum-bsts	查找两棵二叉搜索树之和	biweekly-contest-10	T2	1283.90514
1151	stepping-numbers	步进数	biweekly-contest-10	T3	1619.43084
1178	valid-palindrome-iii	验证回文字符串 III	biweekly-contest-10	T4	1770.84253
1329	minimum-cost-to-move-chips-to-the-same-position	玩筹码	weekly-contest-157	T1	1234.91447
1330	longest-arithmetic-subsequence-of-given-difference	最长定差子序列	weekly-contest-157	T2	1595.30519
1331	path-with-maximum-gold	黄金矿工	weekly-contest-157	T3	1656.06511
1332	count-vowels-permutation	统计元音字母序列的数目	weekly-contest-157	T4	1716.77507
1341	split-a-string-in-balanced-strings	分割平衡字符串	weekly-contest-158	T1	1109.91353
1342	queens-that-can-attack-the-king	可以攻击国王的皇后	weekly-contest-158	T2	1317.86341
1343	dice-roll-simulation	掷骰子模拟	weekly-contest-158	T3	1927.34581
1344	maximum-equal-frequency	最大相等频率	weekly-contest-158	T4	2029.94904
1164	missing-number-in-arithmetic-progression	等差数列中缺失的数字	biweekly-contest-11	T1	1054.12414
1165	meeting-scheduler	安排会议日程	biweekly-contest-11	T2	1432.51922
1166	toss-strange-coins	抛掷硬币	biweekly-contest-11	T3	1709.44761
1192	divide-chocolate	分享巧克力	biweekly-contest-11	T4	1996.38016
1349	check-if-it-is-a-straight-line	缀点成线	weekly-contest-159	T1	1101.60021
1350	remove-sub-folders-from-the-filesystem	删除子文件夹	weekly-contest-159	T2	1503.64439
1351	replace-the-substring-for-balanced-string	替换子串得到平衡字符串	weekly-contest-159	T3	1873.73105
1352	maximum-profit-in-job-scheduling	规划兼职工作	weekly-contest-159	T4	2053.58894
1358	find-positive-integer-solution-for-a-given-equation	找出给定方程的正整数解	weekly-contest-160	T1	1267.92504
1359	circular-permutation-in-binary-representation	循环码排列	weekly-contest-160	T2	1654.31649
1360	maximum-length-of-a-concatenated-string-with-unique-characters	串联字符串的最大长度	weekly-contest-160	T3	1666.25327
1361	tiling-a-rectangle-with-the-fewest-squares	铺瓷砖	weekly-contest-160	T4	2200.72221
1176	design-a-leaderboard	力扣排行榜	biweekly-contest-12	T1	1417.06041
1175	array-transformation	数组变换	biweekly-contest-12	T2	1206.3456
1177	tree-diameter	树的直径	biweekly-contest-12	T3	1754.80139
1202	palindrome-removal	删除回文子数组	biweekly-contest-12	T4	2232.44133
1369	minimum-swaps-to-make-strings-equal	交换字符使得字符串相同	weekly-contest-161	T1	1401.17638
1370	count-number-of-nice-subarrays	统计「优美子数组」	weekly-contest-161	T2	1544.98278
1371	minimum-remove-to-make-valid-parentheses	移除无效的括号	weekly-contest-161	T3	1538.29494
1372	check-if-it-is-a-good-array	检查「好数组」	weekly-contest-161	T4	1852.10643
1378	cells-with-odd-values-in-a-matrix	奇数值单元格的数目	weekly-contest-162	T1	1085.4032
1379	reconstruct-a-2-row-binary-matrix	重构 2 行二进制矩阵	weekly-contest-162	T2	1302.37573
1380	number-of-closed-islands	统计封闭岛屿的数目	weekly-contest-162	T3	1530.4907
1381	maximum-score-words-formed-by-letters	得分最高的单词集合	weekly-contest-162	T4	1775.7471
1189	encode-number	加密数字	biweekly-contest-13	T1	1311.76904
1190	smallest-common-region	最小公共区域	biweekly-contest-13	T2	1552.43768
1191	synonymous-sentences	近义词句子	biweekly-contest-13	T3	1796.36074
1213	handshakes-that-dont-cross	不相交的握手	biweekly-contest-13	T4	1876.72183
1386	shift-2d-grid	二维网格迁移	weekly-contest-163	T1	1158.03685
1387	find-elements-in-a-contaminated-binary-tree	在受污染的二叉树中查找元素	weekly-contest-163	T2	1373.70702
1388	greatest-sum-divisible-by-three	可被三整除的最大和	weekly-contest-163	T3	1659.46544
1389	minimum-moves-to-move-a-box-to-their-target-location	推箱子	weekly-contest-163	T4	2233.09609
1395	minimum-time-visiting-all-points	访问所有点的最小时间	weekly-contest-164	T1	1139.76376
1396	count-servers-that-communicate	统计参与通信的服务器	weekly-contest-164	T2	1223.42927
1397	search-suggestions-system	搜索推荐系统	weekly-contest-164	T3	1439.16031
1398	number-of-ways-to-stay-in-the-same-place-after-some-steps	停在原地的方案数	weekly-contest-164	T4	1759.89139
1199	hexspeak	十六进制魔术数字	biweekly-contest-14	T1	1202.69951
1200	remove-interval	删除区间	biweekly-contest-14	T2	1363.22525
1201	delete-tree-nodes	删除树节点	biweekly-contest-14	T3	1651.21157
1233	number-of-ships-in-a-rectangle	矩形内船只的数目	biweekly-contest-14	T4	1904.30652
1400	find-winner-on-a-tic-tac-toe-game	找出井字棋的获胜者	weekly-contest-165	T1	1215.86377
1401	number-of-burgers-with-no-waste-of-ingredients	不浪费原料的汉堡制作方案	weekly-contest-165	T2	1214.77554
1402	count-square-submatrices-with-all-ones	统计全为 1 的正方形子矩阵	weekly-contest-165	T3	1499.91273
1403	palindrome-partitioning-iii	分割回文串 III	weekly-contest-165	T4	1962.36921
1406	subtract-the-product-and-sum-of-digits-of-an-integer	整数的各位积和之差	weekly-contest-166	T1	1044.82627
1407	group-the-people-given-the-group-size-they-belong-to	用户分组	weekly-contest-166	T2	1209.62298
1408	find-the-smallest-divisor-given-a-threshold	使结果不超过阈值的最小除数	weekly-contest-166	T3	1512.21912
1409	minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix	转化为全零矩阵的最少反转次数	weekly-contest-166	T4	1813.97112
1221	element-appearing-more-than-25-in-sorted-array	有序数组中出现次数超过25%的元素	biweekly-contest-15	T1	975.3242299999999
1222	remove-covered-intervals	删除被覆盖区间	biweekly-contest-15	T2	1215.13458
1211	iterator-for-combination	字母组合迭代器	biweekly-contest-15	T3	1492.71781
1224	minimum-falling-path-sum-ii	下降路径最小和  II	biweekly-contest-15	T4	1545.06003
1411	convert-binary-number-in-a-linked-list-to-integer	二进制链表转整数	weekly-contest-167	T1	1026.60458
1212	sequential-digits	顺次数	weekly-contest-167	T2	1226.06164
1413	maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold	元素和小于等于阈值的正方形的最大边长	weekly-contest-167	T3	1607.17983
1414	shortest-path-in-a-grid-with-obstacles-elimination	网格中的最短路径	weekly-contest-167	T4	1930.60215
1421	find-numbers-with-even-number-of-digits	统计位数为偶数的数字	weekly-contest-168	T1	993.74118
1422	divide-array-in-sets-of-k-consecutive-numbers	划分数组为连续数字的集合	weekly-contest-168	T2	1404.13139
1423	maximum-number-of-occurrences-of-a-substring	子串的最大出现次数	weekly-contest-168	T3	1733.68884
1424	maximum-candies-you-can-get-from-boxes	你能从盒子里获得的最大糖果数	weekly-contest-168	T4	1766.30672
1231	replace-elements-with-greatest-element-on-right-side	将每个元素替换为右侧最大元素	biweekly-contest-16	T1	1050.13934
1232	sum-of-mutated-array-closest-to-target	转变数组后最接近目标值的数组和	biweekly-contest-16	T2	1447.07308
1254	deepest-leaves-sum	层数最深叶子节点的和	biweekly-contest-16	T3	1295.17012
1234	number-of-paths-with-max-score	最大得分的路径数目	biweekly-contest-16	T4	1769.90777
1426	find-n-unique-integers-sum-up-to-zero	和为零的 N 个不同整数	weekly-contest-169	T1	1014.96644
1427	all-elements-in-two-binary-search-trees	两棵二叉搜索树中的所有元素	weekly-contest-169	T2	1139.42891
1428	jump-game-iii	跳跃游戏 III	weekly-contest-169	T3	1287.08307
1429	verbal-arithmetic-puzzle	口算难题	weekly-contest-169	T4	2171.91755
1434	decrypt-string-from-alphabet-to-integer-mapping	解码字母到整数映射	weekly-contest-170	T1	1142.14916
1435	xor-queries-of-a-subarray	子数组异或查询	weekly-contest-170	T2	1338.58996
1436	get-watched-videos-by-your-friends	获取你好友已观看的视频	weekly-contest-170	T3	1644.15339
1437	minimum-insertion-steps-to-make-a-string-palindrome	让字符串成为回文串的最少插入次数	weekly-contest-170	T4	1760.66116
1241	decompress-run-length-encoded-list	解压缩编码列表	biweekly-contest-17	T1	1113.08106
1242	matrix-block-sum	矩阵区域和	biweekly-contest-17	T2	1314.07884
1243	sum-of-nodes-with-even-valued-grandparent	祖父节点值为偶数的节点和	biweekly-contest-17	T3	1291.71557
1244	distinct-echo-substrings	不同的循环子字符串	biweekly-contest-17	T4	1683.78559
1440	convert-integer-to-the-sum-of-two-no-zero-integers	将整数转换为两个无零整数的和	weekly-contest-171	T1	1108.05555
1441	minimum-flips-to-make-a-or-b-equal-to-c	或运算的最小翻转次数	weekly-contest-171	T2	1255.22162
1442	number-of-operations-to-make-network-connected	连通网络的操作次数	weekly-contest-171	T3	1610.26953
1443	minimum-distance-to-type-a-word-using-two-fingers	二指输入的的最小距离	weekly-contest-171	T4	2065.35896
1448	maximum-69-number	6 和 9 组成的最大数字	weekly-contest-172	T1	1138.82101
1449	print-words-vertically	竖直打印单词	weekly-contest-172	T2	1305.53502
1450	delete-leaves-with-a-given-value	删除给定值的叶子节点	weekly-contest-172	T3	1427.4933
1451	minimum-number-of-taps-to-open-to-water-a-garden	灌溉花园的最少水龙头数目	weekly-contest-172	T4	1858.6477
1256	rank-transform-of-an-array	数组序号转换	biweekly-contest-18	T1	1314.69322
1252	break-a-palindrome	破坏回文串	biweekly-contest-18	T2	1394.41136
1253	sort-the-matrix-diagonally	将矩阵按对角线排序	biweekly-contest-18	T3	1490.01669
1255	reverse-subarray-to-maximize-array-value	翻转子数组得到最大的数组值	biweekly-contest-18	T4	2506.23623
1454	remove-palindromic-subsequences	删除回文子序列	weekly-contest-173	T1	1611.71901
1455	filter-restaurants-by-vegan-friendly-price-and-distance	餐厅过滤器	weekly-contest-173	T2	1453.03969
1456	find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance	阈值距离内邻居最少的城市	weekly-contest-173	T3	1811.99688
1457	minimum-difficulty-of-a-job-schedule	工作计划的最低难度	weekly-contest-173	T4	1995.9815
1463	the-k-weakest-rows-in-a-matrix	矩阵中战斗力最弱的 K 行	weekly-contest-174	T1	1151.71246
1464	reduce-array-size-to-the-half	数组大小减半	weekly-contest-174	T2	1253.27906
1465	maximum-product-of-splitted-binary-tree	分裂二叉树的最大乘积	weekly-contest-174	T3	1606.11198
1466	jump-game-v	跳跃游戏 V	weekly-contest-174	T4	1843.50811
1444	number-of-steps-to-reduce-a-number-to-zero	将数字变成 0 的操作次数	biweekly-contest-19	T1	1004.97947
1445	number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold	大小为 K 且平均值大于等于阈值的子数组数目	biweekly-contest-19	T2	1185.18226
1446	angle-between-hands-of-a-clock	时钟指针的夹角	biweekly-contest-19	T3	1120.73003
1447	jump-game-iv	跳跃游戏 IV	biweekly-contest-19	T4	1728.5194
1468	check-if-n-and-its-double-exist	检查整数及其两倍数是否存在	weekly-contest-175	T1	1032.63646
1469	minimum-number-of-steps-to-make-two-strings-anagram	制造字母异位词的最小步骤数	weekly-contest-175	T2	1166.63438
1470	tweet-counts-per-frequency	推文计数	weekly-contest-175	T3	1931.26513
1471	maximum-students-taking-exam	参加考试的最大学生数	weekly-contest-175	T4	2224.73379
1476	count-negative-numbers-in-a-sorted-matrix	统计有序矩阵中的负数	weekly-contest-176	T1	989.0848
1477	product-of-the-last-k-numbers	最后 K 个数的乘积	weekly-contest-176	T2	1256.39389
1478	maximum-number-of-events-that-can-be-attended	最多可以参加的会议数目	weekly-contest-176	T3	1914.79949
1479	construct-target-array-with-multiple-sums	多次求和构造目标数组	weekly-contest-176	T4	1922.22934
1458	sort-integers-by-the-number-of-1-bits	根据数字二进制下 1 的数目排序	biweekly-contest-20	T1	1130.30914
1459	apply-discount-every-n-orders	每隔 n 个顾客打折	biweekly-contest-20	T2	1338.43103
1460	number-of-substrings-containing-all-three-characters	包含所有三种字符的子字符串数目	biweekly-contest-20	T3	1583.13245
1461	count-all-valid-pickup-and-delivery-options	有效的快递序列数目	biweekly-contest-20	T4	1593.28145
1274	number-of-days-between-two-dates	日期之间隔几天	weekly-contest-177	T1	1278.5064
1275	validate-binary-tree-nodes	验证二叉树	weekly-contest-177	T2	1396.68086
1276	closest-divisors	最接近的因数	weekly-contest-177	T3	1423.41463
1277	largest-multiple-of-three	形成三的最大倍数	weekly-contest-177	T4	1743.6833
1482	how-many-numbers-are-smaller-than-the-current-number	有多少小于当前数字的数字	weekly-contest-178	T1	983.35033
1483	rank-teams-by-votes	通过投票对团队排名	weekly-contest-178	T2	1528.10298
1484	linked-list-in-binary-tree	二叉树中的链表	weekly-contest-178	T3	1574.1095
1485	minimum-cost-to-make-at-least-one-valid-path-in-a-grid	使网格图至少有一条有效路径的最小代价	weekly-contest-178	T4	2027.51855
1472	increasing-decreasing-string	上升下降字符串	biweekly-contest-21	T1	1200.77193
1473	find-the-longest-substring-containing-vowels-in-even-counts	每个元音包含偶数次的最长子字符串	biweekly-contest-21	T2	1946.96311
1474	longest-zigzag-path-in-a-binary-tree	二叉树中的最长交错路径	biweekly-contest-21	T3	1611.95562
1475	maximum-sum-bst-in-binary-tree	二叉搜索子树的最大键值和	biweekly-contest-21	T4	1848.12091
1490	generate-a-string-with-characters-that-have-odd-counts	生成每种字符都是奇数个的字符串	weekly-contest-179	T1	966.05204
1491	number-of-times-binary-string-is-prefix-aligned	二进制字符串前缀一致的次数	weekly-contest-179	T2	1257.88319
1492	time-needed-to-inform-all-employees	通知所有员工所需的时间	weekly-contest-179	T3	1489.33961
1493	frog-position-after-t-seconds	T 秒后青蛙的位置	weekly-contest-179	T4	1758.00207
1496	lucky-numbers-in-a-matrix	矩阵中的幸运数	weekly-contest-180	T1	1050.7615
1497	design-a-stack-with-increment-operation	设计一个支持增量操作的栈	weekly-contest-180	T2	1148.04704
1285	balance-a-binary-search-tree	将二叉搜索树变平衡	weekly-contest-180	T3	1544.20298
1499	maximum-performance-of-a-team	最大的团队表现值	weekly-contest-180	T4	2033.59742
1486	find-the-distance-value-between-two-arrays	两个数组间的距离值	biweekly-contest-22	T1	1039.13184
1487	cinema-seat-allocation	安排电影院座位	biweekly-contest-22	T2	1543.34616
1488	sort-integers-by-the-power-value	将整数按权重排序	biweekly-contest-22	T3	1395.5701
1489	pizza-with-3n-slices	3n 块披萨	biweekly-contest-22	T4	2322.40361
1505	create-target-array-in-the-given-order	按既定顺序创建目标数组	weekly-contest-181	T1	1055.12022
1284	four-divisors	四因数	weekly-contest-181	T2	1329.14002
1507	check-if-there-is-a-valid-path-in-a-grid	检查网格中是否存在有效路径	weekly-contest-181	T3	1688.36924
1508	longest-happy-prefix	最长快乐前缀	weekly-contest-181	T4	1761.13233
1510	find-lucky-integer-in-an-array	找出数组中的幸运数	weekly-contest-182	T1	974.34479
1511	count-number-of-teams	统计作战单位数	weekly-contest-182	T2	1160.20624
1512	design-underground-system	设计地铁系统	weekly-contest-182	T3	1414.94106
1513	find-all-good-strings	找到所有好字符串	weekly-contest-182	T4	2586.06062
